bin	name	chrom	strand	txStart	txEnd	cdsStart	cdsEnd	exonCount	exonStarts	exonEnds	id	name2	cdsStartStat	cdsEndStat	exonFrames
821	NM_013993	chr6	+	30884549	30900156	30964485	30975052	19	30960305,30961380,30964443,30964663,30964957,30966728,30967135,30967757,30968051,30968823,30969027,30970261,30971159,30972376,30972769,30973134,30973828,30974643,30974911,	30960466,30961436,30964570,30964766,30965186,30966876,30967235,30967944,30968298,30968919,30969179,30970427,30971270,30972621,30972897,30973353,30974063,30974793,30975912,	0	DDR1	cmpl	cmpl	-1,-1,0,1,2,0,1,2,0,1,1,0,1,1,0,2,2,0,0,
821	NM_001954	chr6	+	30884083	30900156	30964485	30975052	19	30959839,30960293,30961380,30964443,30964663,30964957,30966728,30967135,30967757,30968051,30968823,30969027,30970261,30972376,30972769,30973134,30973828,30974643,30974911,	30959901,30960466,30961436,30964570,30964766,30965186,30966876,30967235,30967944,30968298,30968919,30969179,30970427,30972621,30972897,30973353,30974063,30974793,30975912,	0	DDR1	cmpl	cmpl	-1,-1,-1,0,1,2,0,1,2,0,1,1,0,1,0,2,2,0,0,
821	NM_013994	chr6	+	30888687	30900156	30964485	30975052	17	30964443,30964663,30964957,30966728,30967135,30967757,30968051,30968823,30969027,30970261,30971159,30972376,30972769,30973116,30973828,30974643,30974911,	30964570,30964766,30965186,30966876,30967235,30967944,30968298,30968919,30969179,30970427,30971270,30972621,30972897,30973353,30974063,30974793,30975912,	0	DDR1	cmpl	cmpl	0,1,2,0,1,2,0,1,1,0,1,1,0,2,2,0,0,
821	NM_001517	chr6	+	30908199	30914103	30984792	30989739	14	30983955,30984789,30985190,30985687,30986420,30986608,30986913,30987186,30987439,30987769,30988083,30988865,30989064,30989566,	30984159,30984929,30985295,30985819,30986517,30986697,30987025,30987255,30987523,30987902,30988214,30988913,30989143,30989859,	0	GTF2H4	cmpl	cmpl	-1,0,2,2,2,0,2,0,0,0,1,0,0,1,
821	NM_020442	chr6	+	30914204	30926456	30990592	31001966	29	30989960,30990911,30991110,30991501,30991736,30991907,30992633,30992860,30993450,30994582,30995513,30995844,30996088,30996423,30996820,30996985,30997344,30997680,30997871,30998205,30998461,30998653,30998859,30999108,31000109,31001029,31001299,31001635,31001864,	30990793,30990993,30991211,30991623,30991803,30992005,30992715,30992980,30993562,30994671,30995604,30995972,30996192,30996505,30996897,30997061,30997447,30997751,30997997,30998310,30998530,30998732,30998987,30999261,31000316,31001141,31001475,31001764,31002212,	0	VARS2	cmpl	cmpl	0,0,1,0,2,0,2,0,0,1,0,1,0,2,0,2,0,1,0,0,0,0,1,0,0,0,1,0,0,
821	NM_205854	chr6	-	30931349	30932175	31007243	31007852	3	31007105,31007462,31007791,	31007330,31007551,31007931,	0	SFTA2	cmpl	cmpl	0,1,0,
821	NM_080870	chr6	+	30951781	30954221	31027694	31028873	2	31027537,31028726,	31028255,31029977,	0	DPCR1	cmpl	cmpl	0,0,
102	NM_001010909	chr6	+	30983707	30989898	31059714	31063950	3	31059463,31061992,31063755,	31059775,31063437,31065654,	0	MUC21	cmpl	cmpl	0,1,0,
822	NR_003948	chr6	+	31054206	31059876	31135632	31135632	1	31129962,	31135632,	0	HCG22	unk	unk	-1,
822	NM_014070	chr6	-	31111222	31112555	31187136	31188311	2	31186978,31188244,	31188047,31188311,	0	C6orf15	cmpl	cmpl	1,0,
102	NM_001264	chr6	-	31115092	31120446	31191780	31196175	2	31190848,31196090,	31193285,31196202,	0	CDSN	cmpl	cmpl	1,0,
823	NM_014069	chr6	-	31137533	31139350	31213706	31214782	2	31213289,31214727,	31214062,31215106,	0	PSORS1C2	cmpl	cmpl	1,0,
102	NM_014068	chr6	+	31114845	31140060	31205388	31215688	6	31190601,31201431,31205324,31214185,31214411,31215396,	31190647,31201595,31205401,31214215,31214535,31215816,	0	PSORS1C1	cmpl	cmpl	-1,-1,0,1,1,2,
823	NM_001105563	chr6	-	31142438	31157789	31218347	31233356	18	31218194,31218718,31219017,31220442,31220640,31220921,31221203,31221451,31224160,31224373,31225821,31226210,31226480,31226714,31230251,31232486,31232778,31233140,	31218472,31218890,31219169,31220544,31220829,31221058,31221249,31221564,31224267,31224484,31225971,31226321,31226616,31226878,31230555,31232592,31232845,31233545,	0	CCHCR1	cmpl	cmpl	1,0,1,1,1,2,1,2,0,0,0,0,2,0,2,1,0,0,
823	NM_001105564	chr6	-	31142438	31157789	31218347	31233356	18	31218194,31218718,31219017,31220442,31220640,31220921,31221203,31221451,31224160,31224373,31225821,31226210,31226480,31226714,31230251,31232486,31232778,31233140,	31218472,31218890,31219169,31220544,31220829,31221058,31221249,31221564,31224267,31224484,31225971,31226321,31226616,31226878,31230555,31232700,31232845,31233545,	0	CCHCR1	cmpl	cmpl	1,0,1,1,1,2,1,2,0,0,0,0,2,0,2,1,0,0,
823	NM_019052	chr6	-	31142438	31158238	31218347	31232794	18	31218194,31218718,31219017,31220442,31220640,31220921,31221203,31221451,31224160,31224373,31225821,31226210,31226480,31226714,31230251,31232486,31232778,31233922,	31218472,31218890,31219169,31220544,31220829,31221058,31221249,31221564,31224267,31224484,31225971,31226321,31226616,31226878,31230555,31232700,31232845,31233994,	0	CCHCR1	cmpl	cmpl	1,0,1,1,1,2,1,2,0,0,0,0,2,0,2,1,0,-1,
823	NM_001077511	chr6	+	31158525	31164215	31235225	31238473	4	31234281,31234898,31237202,31238232,	31234478,31235463,31237761,31239971,	0	TCF19	cmpl	cmpl	-1,0,1,2,
823	NM_007109	chr6	+	31158525	31164215	31235225	31238473	4	31234281,31234652,31237202,31238232,	31234478,31235463,31237761,31239971,	0	TCF19	cmpl	cmpl	-1,0,1,2,
823	NM_203289	chr6	-	31164336	31166250	31240356	31241923	4	31240092,31240883,31241326,31241682,	31240623,31241042,31241457,31242006,	0	POU5F1	cmpl	cmpl	0,0,1,0,
823	NM_002701	chr6	-	31164336	31170674	31240356	31246376	5	31240092,31240883,31241326,31241682,31245971,	31240623,31241042,31241457,31241803,31246430,	0	POU5F1	cmpl	cmpl	0,0,1,0,0,
823	NR_026816	chr6	-	31173734	31177899	31253655	31253655	3	31249490,31249993,31253394,	31249789,31250026,31253655,	0	PSORS1C3	unk	unk	-1,-1,-1,
823	NR_026791	chr6	+	31197759	31203967	31279723	31279723	2	31273515,31278127,	31273638,31279723,	0	HCG27	unk	unk	-1,-1,
824	NM_002117	chr6	-	31268751	31272078	31344924	31347827	8	31344507,31345093,31345248,31345721,31345965,31346828,31347354,31347754,	31344929,31345141,31345281,31345841,31346241,31347104,31347624,31347834,	0	HLA-C	cmpl	cmpl	1,1,1,1,1,1,1,0,
824	NM_005514	chr6	-	31353871	31357212	31430238	31432914	8	31429627,31430234,31430388,31430862,31431072,31431922,31432443,31432841,	31430052,31430282,31430421,31430979,31431348,31432198,31432713,31432968,	0	HLA-B	cmpl	cmpl	-1,1,1,1,1,1,1,0,
825	NM_000247	chr6	+	31403593	31415313	31479388	31490895	6	31479349,31486298,31486827,31487702,31488080,31490767,	31479458,31486553,31487115,31487981,31488216,31491069,	0	MICA	cmpl	cmpl	0,1,1,1,1,1,
825	NM_006674	chr6	+	31463181	31465705	31539424	31539823	2	31538937,31539126,	31539035,31541461,	0	HCP5	cmpl	cmpl	-1,0,
825	NR_002812	chr6	+	31471228	31472407	31548163	31548163	1	31546984,	31548163,	0	HCG26	unk	unk	-1,
825	NM_005931	chr6	+	31498077	31511124	31573949	31585665	6	31573833,31581372,31581898,31582777,31583155,31585537,	31574019,31581627,31582186,31583056,31583287,31586880,	0	MICB	cmpl	cmpl	0,1,1,1,1,1,
826	NM_001011700	chr6	+	31528961	31530231	31604770	31605691	2	31604717,31605502,	31604941,31605987,	0	MCCD1	cmpl	cmpl	0,0,
826	NR_003140	chr6	-	31536373	31536449	31612205	31612205	1	31612129,	31612205,	0	SNORD117	unk	unk	-1,
826	NR_003065	chr6	-	31541100	31541178	31616934	31616934	1	31616856,	31616934,	0	SNORD84	unk	unk	-1,
826	NM_004640	chr6	-	31530218	31542448	31606189	31616288	11	31605974,31606534,31606808,31607051,31608535,31611122,31612255,31614518,31614902,31616077,31617705,	31606206,31606682,31606953,31607161,31608667,31611241,31612439,31614611,31615030,31616420,31618204,	0	BAT1	cmpl	cmpl	1,0,2,0,0,1,0,0,1,0,-1,
826	NM_080598	chr6	-	31530218	31542448	31606189	31616288	11	31605974,31606534,31606808,31607051,31608535,31611122,31612255,31614518,31614902,31616077,31617705,	31606206,31606682,31606953,31607161,31608667,31611241,31612439,31614611,31615030,31616290,31618204,	0	BAT1	cmpl	cmpl	1,0,2,0,0,1,0,0,1,0,-1,
826	NM_130463	chr6	-	31544462	31546850	31621163	31622315	3	31620218,31621864,31622233,	31621337,31621965,31622606,	0	ATP6V1G2	cmpl	cmpl	0,1,0,
826	NM_138282	chr6	-	31544462	31546850	31621163	31621924	3	31620218,31621864,31622387,	31621337,31621965,31622606,	0	ATP6V1G2	cmpl	cmpl	0,0,-1,
826	NM_001144963	chr6	+	31546850	31558828	31623930	31634367	4	31622606,31623918,31633383,31633777,	31622729,31624195,31633560,31634584,	0	NFKBIL1	cmpl	cmpl	-1,0,1,1,
826	NM_005007	chr6	+	31547575	31558828	31623450	31634367	4	31623331,31623918,31633383,31633777,	31623507,31624195,31633605,31634584,	0	NFKBIL1	cmpl	cmpl	0,0,1,1,
826	NM_001144962	chr6	+	31546850	31558828	31623930	31634367	4	31622606,31623918,31633383,31633777,	31622729,31624195,31633605,31634584,	0	NFKBIL1	cmpl	cmpl	-1,0,1,1,
826	NM_001144961	chr6	+	31547575	31558828	31623450	31634367	4	31623331,31623918,31633383,31633777,	31623507,31624195,31633560,31634584,	0	NFKBIL1	cmpl	cmpl	0,0,1,1,
826	NM_000595	chr6	+	31572315	31574321	31648498	31649449	4	31648071,31648489,31648683,31649036,	31648202,31648597,31648789,31650077,	0	LTA	cmpl	cmpl	-1,0,0,1,
826	NM_000594	chr6	+	31575572	31578335	31651497	31653293	4	31651328,31652289,31652522,31652871,	31651683,31652335,31652570,31654091,	0	TNF	cmpl	cmpl	0,0,1,1,
826	NM_002341	chr6	-	31580558	31582425	31656464	31658173	4	31656314,31657314,31657569,31658011,	31656919,31657386,31657615,31658181,	0	LTB	cmpl	cmpl	1,1,0,0,
826	NM_009588	chr6	-	31580558	31582425	31657314	31658173	3	31656314,31657314,31658011,	31656919,31657386,31658181,	0	LTB	cmpl	cmpl	-1,0,0,
826	NM_205839	chr6	+	31586193	31588909	31664304	31664496	3	31661949,31662955,31664273,	31662071,31663074,31664665,	0	LST1	cmpl	cmpl	-1,-1,0,
826	NM_205837	chr6	+	31586847	31588909	31663068	31664496	3	31662603,31662955,31664273,	31662695,31663073,31664665,	0	LST1	cmpl	cmpl	-1,0,2,
826	NM_007161	chr6	+	31586193	31588909	31663055	31664496	5	31661949,31662955,31663396,31663699,31664273,	31662071,31663074,31663489,31663721,31664665,	0	LST1	cmpl	cmpl	-1,0,1,1,2,
826	NM_205838	chr6	+	31586193	31588909	31663055	31664432	4	31661949,31662955,31663699,31664318,	31662071,31663074,31663722,31664665,	0	LST1	cmpl	cmpl	-1,0,1,0,
826	NM_205840	chr6	+	31586193	31588909	31663068	31664432	3	31661949,31662955,31664318,	31662071,31663074,31664665,	0	LST1	cmpl	cmpl	-1,0,0,
826	NM_001145466	chr6	-	31588882	31592985	31664949	31668477	4	31664638,31665281,31665537,31668434,	31664987,31665389,31665882,31668741,	0	NCR3	cmpl	cmpl	1,1,1,0,
826	NM_147130	chr6	-	31588882	31592985	31664822	31668477	4	31664638,31665281,31665537,31668434,	31664932,31665389,31665882,31668741,	0	NCR3	cmpl	cmpl	1,1,1,0,
826	NM_001145467	chr6	-	31589273	31592985	31665067	31668477	4	31665029,31665281,31665537,31668434,	31665144,31665389,31665882,31668741,	0	NCR3	cmpl	cmpl	1,1,1,0,
826	NM_004847	chr6	+	31615216	31617019	31691867	31692266	3	31690972,31691276,31691425,	31691049,31691338,31692775,	0	AIF1	cmpl	cmpl	-1,-1,0,
826	NM_032955	chr6	+	31616011	31617021	31691867	31692656	3	31691767,31692099,31692571,	31691901,31692262,31692777,	0	AIF1	cmpl	cmpl	0,1,2,
826	NM_001623	chr6	+	31615255	31617021	31691085	31692656	6	31691011,31691276,31691425,31691859,31692099,31692571,	31691110,31691338,31691492,31691901,31692262,31692777,	0	AIF1	cmpl	cmpl	0,1,0,1,1,2,
826	NR_002971	chr6	+	31623078	31623210	31698966	31698966	1	31698834,	31698966,	0	SNORA38	unk	unk	-1,
826	NM_080686	chr6	+	31620672	31637777	31698545	31713342	31	31696428,31698482,31699487,31700016,31700205,31700926,31701215,31701547,31701775,31702527,31702737,31703520,31704899,31705303,31706346,31706894,31709134,31709614,31709991,31710227,31710508,31710887,31711149,31711337,31711722,31711964,31712265,31712488,31712797,31712989,31713201,	31696614,31698657,31699665,31700116,31700278,31701070,31701367,31701627,31701918,31702618,31702954,31703995,31705090,31705601,31706557,31708748,31709403,31709745,31710121,31710313,31710733,31711028,31711221,31711505,31711805,31712175,31712364,31712701,31712892,31713080,31713533,	0	BAT2	cmpl	cmpl	-1,0,1,2,0,1,1,0,2,1,2,0,1,0,1,2,2,1,0,1,0,0,0,0,0,2,0,0,0,2,0,
103	NM_001098534	chr6	-	31639027	31652393	31714886	31727519	25	31714783,31715255,31715954,31716140,31716400,31716547,31716859,31717075,31717294,31717531,31717867,31718584,31719645,31719837,31720280,31720701,31721162,31722149,31723346,31724432,31724666,31724954,31725265,31727411,31728002,	31714982,31715402,31716062,31716284,31716460,31716694,31716984,31717178,31717348,31717701,31718159,31718871,31719733,31719950,31720358,31720954,31721360,31722279,31723582,31724507,31724720,31725151,31725383,31727532,31728149,	0	BAT3	cmpl	cmpl	0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,2,0,0,0,1,0,0,-1,
103	NM_080702	chr6	-	31639027	31652700	31714886	31727519	25	31714783,31715255,31715954,31716140,31716400,31716547,31716859,31717075,31717294,31717531,31717867,31718584,31719645,31719837,31720280,31720701,31721162,31722149,31723346,31724432,31724666,31724954,31725265,31727411,31728179,	31714982,31715402,31716062,31716284,31716460,31716694,31716984,31717178,31717348,31717701,31718159,31718871,31719733,31719950,31720358,31720954,31721360,31722279,31723582,31724507,31724720,31725151,31725383,31727532,31728456,	0	BAT3	cmpl	cmpl	0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,2,0,0,0,1,0,0,-1,
103	NM_004639	chr6	-	31639027	31652700	31714886	31727519	25	31714783,31715255,31715954,31716140,31716400,31716547,31716859,31717075,31717294,31717531,31717867,31718584,31719645,31719837,31720280,31720701,31721162,31722149,31723346,31724432,31724666,31724954,31725265,31727411,31728155,	31714982,31715402,31716062,31716284,31716460,31716694,31716984,31717178,31717348,31717701,31718159,31718871,31719733,31719950,31720358,31720954,31721360,31722279,31723600,31724507,31724720,31725151,31725383,31727532,31728456,	0	BAT3	cmpl	cmpl	0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,2,0,0,0,1,0,0,-1,
103	NM_080703	chr6	-	31639027	31652700	31714886	31727519	25	31714783,31715255,31715954,31716140,31716400,31716547,31716859,31717075,31717294,31717531,31717867,31718584,31719645,31719837,31720280,31720701,31721162,31722149,31723346,31724432,31724666,31724954,31725265,31727411,31728155,	31714982,31715402,31716062,31716284,31716460,31716694,31716984,31717178,31717348,31717701,31718159,31718871,31719733,31719950,31720358,31720954,31721360,31722279,31723582,31724507,31724720,31725151,31725383,31727532,31728456,	0	BAT3	cmpl	cmpl	0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,2,0,0,0,1,0,0,-1,
827	NM_019101	chr6	+	31655893	31658210	31731722	31733845	6	31731649,31732227,31732980,31733135,31733380,31733819,	31731836,31732382,31733054,31733234,31733479,31733966,	0	APOM	cmpl	cmpl	0,0,2,1,1,1,
827	NM_021184	chr6	-	31658297	31660772	31734818	31735703	1	31734053,	31736528,	0	C6orf47	cmpl	cmpl	0,
827	NM_033177	chr6	-	31662084	31665386	31738021	31740234	3	31737840,31739608,31740596,	31738466,31740333,31741142,	0	BAT4	cmpl	cmpl	2,0,-1,
827	NM_001320	chr6	+	31665879	31670066	31742587	31745682	7	31741635,31742576,31743623,31744294,31744852,31745074,31745591,	31741964,31742659,31743726,31744410,31744928,31745264,31745822,	0	CSNK2B	cmpl	cmpl	-1,0,0,1,0,1,2,
827	NM_021221	chr6	+	31670950	31672450	31746706	31748038	3	31746706,31746911,31747619,	31746764,31747040,31748206,	0	LY6G5B	cmpl	cmpl	0,1,1,
827	NM_025262	chr6	-	31676683	31680364	31752712	31756120	3	31752439,31754856,31756008,	31752876,31755024,31756120,	0	LY6G5C	cmpl	cmpl	1,1,0,
827	NM_021160	chr6	-	31686958	31703311	31762967	31779037	20	31762714,31763253,31763397,31763579,31763796,31764004,31764478,31764770,31765336,31765833,31766294,31767334,31767559,31768782,31769114,31772703,31776697,31777029,31777829,31778905,	31763051,31763300,31763496,31763656,31763859,31764061,31764542,31764875,31765460,31765883,31766358,31767436,31767674,31768905,31769188,31772789,31776784,31777096,31777886,31779067,	0	BAT5	cmpl	cmpl	0,1,1,2,2,2,1,1,0,1,0,0,2,2,0,1,1,0,0,0,
827	NM_001003693	chr6	+	31706906	31710595	31782662	31786347	6	31782662,31783213,31783626,31785781,31786107,31786322,	31782714,31783543,31783890,31785937,31786174,31786351,	0	LY6G6F	cmpl	cmpl	0,1,1,1,1,2,
827	NR_024541	chr6	-	31711975	31714065	31789821	31789821	3	31787731,31788419,31789516,	31787871,31788545,31789821,	0	LY6G6E	unk	unk	-1,-1,-1,
827	NR_003673	chr6	-	31712335	31714065	31789821	31789821	3	31788091,31788419,31789516,	31788296,31788545,31789821,	0	LY6G6E	unk	unk	-1,-1,-1,
827	NM_021246	chr6	+	31715355	31717804	31791111	31793560	3	31791111,31791257,31793336,	31791166,31791380,31793560,	0	LY6G6D	cmpl	cmpl	0,1,1,
827	NM_025261	chr6	-	31718647	31721733	31794851	31797435	3	31794403,31795848,31797383,	31795066,31795959,31797489,	0	LY6G6C	cmpl	cmpl	1,1,0,
827	NM_138275	chr6	+	31723383	31725074	31799139	31800830	4	31799139,31799394,31800520,31800725,	31799200,31799742,31800600,31800830,	0	C6orf25	cmpl	cmpl	0,1,1,0,
827	NM_025260	chr6	+	31723383	31725074	31799139	31800799	6	31799139,31799394,31799897,31800342,31800501,31800725,	31799200,31799742,31799988,31800383,31800600,31800830,	0	C6orf25	cmpl	cmpl	0,1,1,2,1,1,
827	NM_138274	chr6	+	31723383	31725074	31799139	31800799	4	31799139,31799394,31800501,31800725,	31799200,31799742,31800600,31800830,	0	C6orf25	cmpl	cmpl	0,1,1,1,
827	NM_138273	chr6	+	31723383	31725074	31799139	31800830	5	31799139,31799394,31800342,31800501,31800725,	31799200,31799742,31800383,31800600,31800830,	0	C6orf25	cmpl	cmpl	0,1,1,0,0,
827	NM_138272	chr6	+	31723383	31725074	31799139	31800830	6	31799139,31799394,31799897,31800342,31800520,31800725,	31799200,31799742,31799988,31800383,31800600,31800830,	0	C6orf25	cmpl	cmpl	0,1,1,2,1,0,
827	NM_138277	chr6	+	31723383	31725074	31799139	31800629	5	31799139,31799394,31799897,31800342,31800501,	31799200,31799742,31799988,31800383,31800830,	0	C6orf25	cmpl	cmpl	0,1,1,2,1,
827	NM_013974	chr6	-	31727039	31730262	31802992	31804917	7	31802795,31803298,31803928,31804206,31804401,31804620,31805806,	31803109,31803448,31804048,31804280,31804501,31804981,31806018,	0	DDAH2	cmpl	cmpl	0,0,0,1,0,0,-1,
827	NM_001288	chr6	-	31730580	31736564	31806597	31812056	6	31806336,31807972,31809321,31809591,31809909,31812017,	31806759,31808154,31809428,31809717,31810019,31812320,	0	CLIC1	cmpl	cmpl	0,1,2,2,0,0,
827	NM_002441	chr6	+	31739996	31762675	31816222	31838287	25	31815752,31816209,31816918,31818632,31818863,31819659,31819945,31820301,31820992,31823142,31829056,31829322,31833920,31834303,31834521,31834852,31835180,31835541,31835845,31836445,31836943,31837227,31837573,31837867,31838175,	31815976,31816369,31817042,31818713,31818926,31819781,31820055,31820337,31821075,31823188,31829195,31829385,31834049,31834376,31834631,31834933,31835268,31835731,31835972,31836595,31837018,31837371,31837711,31837941,31838431,	0	MSH5	cmpl	cmpl	-1,0,0,1,1,1,0,2,2,1,2,0,0,0,1,0,0,1,2,0,0,0,0,0,2,
827	NM_172166	chr6	+	31739996	31762675	31816222	31838287	25	31815752,31816209,31816918,31818632,31818863,31819659,31819945,31820301,31820992,31823142,31829056,31829322,31833920,31834303,31834521,31834852,31835180,31835541,31835845,31836445,31836943,31837227,31837573,31837867,31838175,	31815818,31816369,31817042,31818713,31818926,31819781,31820055,31820337,31821075,31823188,31829195,31829385,31834049,31834376,31834631,31834933,31835268,31835731,31835972,31836595,31837018,31837371,31837711,31837941,31838431,	0	MSH5	cmpl	cmpl	-1,0,0,1,1,1,0,2,2,1,2,0,0,0,1,0,0,1,2,0,0,0,0,0,2,
827	NM_025259	chr6	+	31739996	31762675	31816222	31838287	25	31815752,31816209,31816918,31818632,31818863,31819659,31819894,31820301,31820992,31823142,31829056,31829322,31833920,31834303,31834521,31834852,31835180,31835541,31835845,31836445,31836943,31837227,31837573,31837867,31838175,	31815818,31816369,31817042,31818713,31818926,31819781,31820055,31820337,31821075,31823188,31829195,31829385,31834049,31834376,31834631,31834933,31835268,31835731,31835972,31836595,31837018,31837371,31837711,31837941,31838431,	0	MSH5	cmpl	cmpl	-1,0,0,1,1,1,0,2,2,1,2,0,0,0,1,0,0,1,2,0,0,0,0,0,2,
827	NM_172165	chr6	+	31739996	31762675	31816222	31838287	25	31815752,31816209,31816918,31818632,31818863,31819659,31819945,31820301,31820992,31823142,31829056,31829322,31833920,31834303,31834521,31834852,31835180,31835541,31835845,31836445,31836940,31837227,31837573,31837867,31838175,	31815818,31816369,31817042,31818713,31818926,31819781,31820055,31820337,31821075,31823188,31829195,31829385,31834049,31834376,31834631,31834933,31835268,31835731,31835972,31836595,31837018,31837371,31837711,31837941,31838431,	0	MSH5	cmpl	cmpl	-1,0,0,1,1,1,0,2,2,1,2,0,0,0,1,0,0,1,2,0,0,0,0,0,2,
827	NM_001039651	chr6	+	31762995	31764847	31838810	31840287	5	31838751,31839170,31839819,31840021,31840191,	31838924,31839311,31839915,31840111,31840603,	0	C6orf26	cmpl	cmpl	0,0,0,0,0,
103	NM_025258	chr6	-	31765593	31777331	31841349	31852535	17	31841349,31841638,31842000,31842218,31842913,31843117,31843377,31844773,31845430,31845756,31848709,31848997,31850271,31851088,31851719,31852301,31852864,	31841526,31841813,31842140,31842520,31843006,31843270,31843510,31844959,31845547,31845869,31848879,31849193,31850382,31851185,31851998,31852550,31853087,	0	C6orf27	cmpl	cmpl	0,2,0,1,1,1,0,0,0,1,2,1,1,0,0,0,-1,
828	NM_006295	chr6	-	31777519	31795935	31853349	31870973	30	31853275,31854722,31855180,31855363,31855753,31856196,31856460,31856625,31856774,31857236,31857446,31857602,31857842,31858040,31858285,31858476,31858851,31859969,31860149,31860350,31861001,31861324,31867365,31867626,31867972,31868147,31868512,31868741,31870586,31871301,	31853418,31855048,31855292,31855570,31855909,31856324,31856539,31856694,31856879,31857362,31857517,31857708,31857933,31858199,31858389,31858601,31858942,31860064,31860258,31860470,31861083,31861489,31867493,31867727,31868057,31868272,31868651,31868876,31871006,31871691,	0	VARS	cmpl	cmpl	0,1,0,0,0,1,0,0,0,0,1,0,2,2,0,1,0,1,0,0,2,2,0,1,0,1,0,0,0,-1,
